Bakery[Date],Bakery[Time],Bakery[day of week],Bakery[total],Bakery[Name],Bakery[Quantity],Bakery[Bakery price.price],Bakery[NewTime]
"19/02/2020 00:00:00","30/12/1899 10:13:00","Wednesday","15800","orange pound","1","4500","11:00:00 AM"
"04/12/2019 00:00:00","30/12/1899 11:10:00","Wednesday","23300","orange pound","1","4500","11:30:00 AM"
"16/10/2019 00:00:00","30/12/1899 11:12:00","Wednesday","28900","orange pound","1","4500","11:30:00 AM"
"26/02/2020 00:00:00","30/12/1899 11:12:00","Wednesday","31600","orange pound","1","4500","11:30:00 AM"
"25/03/2020 00:00:00","30/12/1899 11:13:00","Wednesday","15800","orange pound","1","4500","11:30:00 AM"
"26/02/2020 00:00:00","30/12/1899 11:20:00","Wednesday","18300","orange pound","1","4500","11:30:00 AM"
"18/12/2019 00:00:00","30/12/1899 11:22:00","Wednesday","52800","orange pound","1","4500","11:30:00 AM"
"25/12/2019 00:00:00","30/12/1899 11:29:00","Wednesday","24100","orange pound","1","4500","11:30:00 AM"
"18/03/2020 00:00:00","30/12/1899 11:32:00","Wednesday","20100","orange pound","1","4500","12:00:00 PM"
"19/02/2020 00:00:00","30/12/1899 11:34:00","Wednesday","14500","orange pound","1","4500","12:00:00 PM"
"05/02/2020 00:00:00","30/12/1899 11:48:00","Wednesday","34100","orange pound","1","4500","12:00:00 PM"
"04/09/2019 00:00:00","30/12/1899 11:49:00","Wednesday","23000","orange pound","1","4500","12:00:00 PM"
"24/07/2019 00:00:00","30/12/1899 11:56:00","Wednesday","27100","orange pound","1","4500","12:00:00 PM"
"08/04/2020 00:00:00","30/12/1899 12:01:00","Wednesday","30300","orange pound","1","4500","12:30:00 PM"
"18/03/2020 00:00:00","30/12/1899 12:08:00","Wednesday","14000","orange pound","1","4500","12:30:00 PM"
"11/12/2019 00:00:00","30/12/1899 12:09:00","Wednesday","21500","orange pound","1","4500","12:30:00 PM"
"21/08/2019 00:00:00","30/12/1899 12:13:00","Wednesday","18300","orange pound","1","4500","12:30:00 PM"
"29/01/2020 00:00:00","30/12/1899 12:23:00","Wednesday","14800","orange pound","1","4500","12:30:00 PM"
"29/04/2020 00:00:00","30/12/1899 12:24:00","Wednesday","23500","orange pound","1","4500","12:30:00 PM"
"07/08/2019 00:00:00","30/12/1899 12:28:00","Wednesday","16100","orange pound","1","4500","12:30:00 PM"
"26/02/2020 00:00:00","30/12/1899 12:34:00","Wednesday","22000","orange pound","1","4500","1:00:00 PM"
"18/03/2020 00:00:00","30/12/1899 12:40:00","Wednesday","42400","orange pound","1","4500","1:00:00 PM"
"18/09/2019 00:00:00","30/12/1899 12:42:00","Wednesday","17500","orange pound","1","4500","1:00:00 PM"
"20/11/2019 00:00:00","30/12/1899 12:46:00","Wednesday","17300","orange pound","1","4500","1:00:00 PM"
"12/02/2020 00:00:00","30/12/1899 12:48:00","Wednesday","53600","orange pound","1","4500","1:00:00 PM"
"26/02/2020 00:00:00","30/12/1899 12:49:00","Wednesday","14500","orange pound","1","4500","1:00:00 PM"
"27/11/2019 00:00:00","30/12/1899 12:59:00","Wednesday","15800","orange pound","1","4500","1:00:00 PM"
"19/02/2020 00:00:00","30/12/1899 13:03:00","Wednesday","17100","orange pound","1","4500","1:30:00 PM"
"16/10/2019 00:00:00","30/12/1899 13:03:00","Wednesday","23300","orange pound","1","4500","1:30:00 PM"
"25/09/2019 00:00:00","30/12/1899 13:12:00","Wednesday","49700","orange pound","1","4500","1:30:00 PM"
"15/04/2020 00:00:00","30/12/1899 13:19:00","Wednesday","34000","orange pound","1","4500","1:30:00 PM"
"11/09/2019 00:00:00","30/12/1899 13:21:00","Wednesday","33400","orange pound","1","4500","1:30:00 PM"
"15/01/2020 00:00:00","30/12/1899 13:22:00","Wednesday","26300","orange pound","1","4500","1:30:00 PM"
"20/11/2019 00:00:00","30/12/1899 13:24:00","Wednesday","23800","orange pound","1","4500","1:30:00 PM"
"26/02/2020 00:00:00","30/12/1899 13:28:00","Wednesday","15800","orange pound","1","4500","1:30:00 PM"
"01/04/2020 00:00:00","30/12/1899 13:29:00","Wednesday","32100","orange pound","1","4500","1:30:00 PM"
"04/12/2019 00:00:00","30/12/1899 13:30:00","Wednesday","19600","orange pound","1","4500","2:00:00 PM"
"11/12/2019 00:00:00","30/12/1899 13:32:00","Wednesday","21500","orange pound","1","4500","2:00:00 PM"
"04/12/2019 00:00:00","30/12/1899 13:34:00","Wednesday","16000","orange pound","1","4500","2:00:00 PM"
"04/12/2019 00:00:00","30/12/1899 13:51:00","Wednesday","15300","orange pound","1","4500","2:00:00 PM"
"07/08/2019 00:00:00","30/12/1899 14:05:00","Wednesday","15000","orange pound","1","4500","2:30:00 PM"
"18/03/2020 00:00:00","30/12/1899 14:06:00","Wednesday","27900","orange pound","1","4500","2:30:00 PM"
"21/08/2019 00:00:00","30/12/1899 14:11:00","Wednesday","25000","orange pound","1","4500","2:30:00 PM"
"17/07/2019 00:00:00","30/12/1899 14:16:00","Wednesday","23400","orange pound","1","4500","2:30:00 PM"
"11/09/2019 00:00:00","30/12/1899 14:22:00","Wednesday","15300","orange pound","1","4500","2:30:00 PM"
"01/04/2020 00:00:00","30/12/1899 14:28:00","Wednesday","18800","orange pound","1","4500","2:30:00 PM"
"25/03/2020 00:00:00","30/12/1899 14:38:00","Wednesday","14000","orange pound","1","4500","3:00:00 PM"
"21/08/2019 00:00:00","30/12/1899 14:38:00","Wednesday","23000","orange pound","1","4500","3:00:00 PM"
"19/02/2020 00:00:00","30/12/1899 14:42:00","Wednesday","23000","orange pound","1","4500","3:00:00 PM"
"13/11/2019 00:00:00","30/12/1899 14:45:00","Wednesday","14800","orange pound","1","4500","3:00:00 PM"
"04/09/2019 00:00:00","30/12/1899 14:52:00","Wednesday","25600","orange pound","1","4500","3:00:00 PM"
"25/03/2020 00:00:00","30/12/1899 14:57:00","Wednesday","14500","orange pound","1","4500","3:00:00 PM"
"11/09/2019 00:00:00","30/12/1899 14:57:00","Wednesday","24600","orange pound","1","4500","3:00:00 PM"
"15/04/2020 00:00:00","30/12/1899 15:01:00","Wednesday","16000","orange pound","1","4500","3:30:00 PM"
"20/11/2019 00:00:00","30/12/1899 15:52:00","Wednesday","15000","orange pound","1","4500","4:00:00 PM"
"05/02/2020 00:00:00","30/12/1899 15:58:00","Wednesday","17300","orange pound","1","4500","4:00:00 PM"
"22/01/2020 00:00:00","30/12/1899 16:08:00","Wednesday","14800","orange pound","1","4500","4:30:00 PM"
"25/03/2020 00:00:00","30/12/1899 16:17:00","Wednesday","20300","orange pound","1","4500","4:30:00 PM"
"12/02/2020 00:00:00","30/12/1899 16:21:00","Wednesday","22500","orange pound","1","4500","4:30:00 PM"
"08/01/2020 00:00:00","30/12/1899 16:33:00","Wednesday","26900","orange pound","1","4500","5:00:00 PM"
"06/11/2019 00:00:00","30/12/1899 16:53:00","Wednesday","16000","orange pound","1","4500","5:00:00 PM"
"12/02/2020 00:00:00","30/12/1899 17:21:00","Wednesday","21300","orange pound","1","4500","5:30:00 PM"
"11/08/2019 00:00:00","30/12/1899 11:01:00","Sunday","21800","pandoro","1","4500","11:30:00 AM"
"10/08/2019 00:00:00","30/12/1899 11:02:00","Saturday","15300","pandoro","1","4500","11:30:00 AM"
"09/02/2020 00:00:00","30/12/1899 11:03:00","Sunday","30000","pandoro","1","4500","11:30:00 AM"
"01/08/2019 00:00:00","30/12/1899 11:03:00","Thursday","14500","pandoro","1","4500","11:30:00 AM"
"03/01/2020 00:00:00","30/12/1899 11:03:00","Friday","21600","pandoro","1","4500","11:30:00 AM"
"10/08/2019 00:00:00","30/12/1899 11:03:00","Saturday","19100","pandoro","1","4500","11:30:00 AM"
"14/08/2019 00:00:00","30/12/1899 11:03:00","Wednesday","41200","pandoro","1","4500","11:30:00 AM"
"08/12/2019 00:00:00","30/12/1899 11:03:00","Sunday","17100","pandoro","1","4500","11:30:00 AM"
"12/02/2020 00:00:00","30/12/1899 11:04:00","Wednesday","37600","pandoro","1","4500","11:30:00 AM"
"23/02/2020 00:00:00","30/12/1899 11:04:00","Sunday","35300","pandoro","1","4500","11:30:00 AM"
"14/08/2019 00:00:00","30/12/1899 11:04:00","Wednesday","18300","pandoro","1","4500","11:30:00 AM"
"21/08/2019 00:00:00","30/12/1899 11:04:00","Wednesday","18800","pandoro","1","4500","11:30:00 AM"
"26/04/2020 00:00:00","30/12/1899 11:05:00","Sunday","33300","pandoro","1","4500","11:30:00 AM"
"10/08/2019 00:00:00","30/12/1899 11:05:00","Saturday","28600","pandoro","1","4500","11:30:00 AM"
"16/08/2019 00:00:00","30/12/1899 11:05:00","Friday","14800","pandoro","1","4500","11:30:00 AM"
"01/09/2019 00:00:00","30/12/1899 11:05:00","Sunday","23300","pandoro","1","4500","11:30:00 AM"
"02/08/2019 00:00:00","30/12/1899 11:06:00","Friday","18000","pandoro","1","4500","11:30:00 AM"
"20/09/2019 00:00:00","30/12/1899 11:06:00","Friday","39700","pandoro","1","4500","11:30:00 AM"
"17/11/2019 00:00:00","30/12/1899 11:07:00","Sunday","22300","pandoro","1","4500","11:30:00 AM"
"14/09/2019 00:00:00","30/12/1899 11:07:00","Saturday","22800","pandoro","1","4500","11:30:00 AM"
"20/11/2019 00:00:00","30/12/1899 11:08:00","Wednesday","28100","pandoro","1","4500","11:30:00 AM"
"11/08/2019 00:00:00","30/12/1899 11:08:00","Sunday","22800","pandoro","1","4500","11:30:00 AM"
"15/01/2020 00:00:00","30/12/1899 11:08:00","Wednesday","17300","pandoro","1","4500","11:30:00 AM"
"09/02/2020 00:00:00","30/12/1899 11:09:00","Sunday","18300","pandoro","1","4500","11:30:00 AM"
"18/08/2019 00:00:00","30/12/1899 11:09:00","Sunday","22800","pandoro","1","4500","11:30:00 AM"
"19/01/2020 00:00:00","30/12/1899 11:09:00","Sunday","31100","pandoro","1","4500","11:30:00 AM"
"16/10/2019 00:00:00","30/12/1899 11:09:00","Wednesday","22800","pandoro","1","4500","11:30:00 AM"
"11/03/2020 00:00:00","30/12/1899 11:10:00","Wednesday","28600","pandoro","1","4500","11:30:00 AM"
"20/02/2020 00:00:00","30/12/1899 11:11:00","Thursday","23800","pandoro","1","4500","11:30:00 AM"
"31/01/2020 00:00:00","30/12/1899 11:11:00","Friday","16800","pandoro","1","4500","11:30:00 AM"
"09/09/2019 00:00:00","30/12/1899 11:12:00","Monday","23100","pandoro","1","4500","11:30:00 AM"
"09/01/2020 00:00:00","30/12/1899 11:12:00","Thursday","35700","pandoro","1","4500","11:30:00 AM"
"28/02/2020 00:00:00","30/12/1899 11:13:00","Friday","20100","pandoro","1","4500","11:30:00 AM"
"11/09/2019 00:00:00","30/12/1899 11:13:00","Wednesday","42300","pandoro","1","4500","11:30:00 AM"
"25/03/2020 00:00:00","30/12/1899 11:13:00","Wednesday","15800","pandoro","1","4500","11:30:00 AM"
"03/01/2020 00:00:00","30/12/1899 11:14:00","Friday","15500","pandoro","1","4500","11:30:00 AM"
"28/03/2020 00:00:00","30/12/1899 11:14:00","Saturday","19300","pandoro","1","4500","11:30:00 AM"
"28/10/2019 00:00:00","30/12/1899 11:14:00","Monday","19800","pandoro","1","4500","11:30:00 AM"
"28/07/2019 00:00:00","30/12/1899 11:14:00","Monday","15800","pandoro","1","4500","11:30:00 AM"
"14/09/2019 00:00:00","30/12/1899 11:15:00","Saturday","19500","pandoro","1","4500","11:30:00 AM"
"26/08/2019 00:00:00","30/12/1899 11:16:00","Monday","17800","pandoro","1","4500","11:30:00 AM"
"23/01/2020 00:00:00","30/12/1899 11:17:00","Thursday","58700","pandoro","1","4500","11:30:00 AM"
"05/04/2020 00:00:00","30/12/1899 11:18:00","Sunday","19000","pandoro","1","4500","11:30:00 AM"
"19/01/2020 00:00:00","30/12/1899 11:18:00","Sunday","20600","pandoro","1","4500","11:30:00 AM"
"30/04/2020 00:00:00","30/12/1899 11:18:00","Thursday","31300","pandoro","1","4500","11:30:00 AM"
"05/08/2019 00:00:00","30/12/1899 11:18:00","Monday","31400","pandoro","1","4500","11:30:00 AM"
"21/09/2019 00:00:00","30/12/1899 11:19:00","Saturday","23600","pandoro","1","4500","11:30:00 AM"
"15/04/2020 00:00:00","30/12/1899 11:20:00","Wednesday","19800","pandoro","1","4500","11:30:00 AM"
"12/03/2020 00:00:00","30/12/1899 11:20:00","Thursday","34100","pandoro","1","4500","11:30:00 AM"
"08/08/2019 00:00:00","30/12/1899 11:22:00","Thursday","20300","pandoro","1","4500","11:30:00 AM"
"26/07/2019 00:00:00","30/12/1899 11:23:00","Friday","73200","pandoro","1","4500","11:30:00 AM"
"02/01/2020 00:00:00","30/12/1899 11:23:00","Thursday","20300","pandoro","1","4500","11:30:00 AM"
"03/04/2020 00:00:00","30/12/1899 11:24:00","Friday","24800","pandoro","1","4500","11:30:00 AM"
"19/10/2019 00:00:00","30/12/1899 11:24:00","Saturday","16300","pandoro","1","4500","11:30:00 AM"
"01/08/2019 00:00:00","30/12/1899 11:25:00","Thursday","16100","pandoro","1","4500","11:30:00 AM"
"31/07/2019 00:00:00","30/12/1899 11:25:00","Wednesday","30100","pandoro","1","4500","11:30:00 AM"
"10/08/2019 00:00:00","30/12/1899 11:27:00","Saturday","36800","pandoro","1","4500","11:30:00 AM"
"17/08/2019 00:00:00","30/12/1899 11:30:00","Saturday","24300","pandoro","1","4500","12:00:00 PM"
"26/07/2019 00:00:00","30/12/1899 11:31:00","Friday","22800","pandoro","1","4500","12:00:00 PM"
"11/11/2019 00:00:00","30/12/1899 11:32:00","Monday","26600","pandoro","1","4500","12:00:00 PM"
"20/01/2020 00:00:00","30/12/1899 11:32:00","Monday","15000","pandoro","1","4500","12:00:00 PM"
"31/01/2020 00:00:00","30/12/1899 11:32:00","Friday","22500","pandoro","1","4500","12:00:00 PM"
"23/02/2020 00:00:00","30/12/1899 11:32:00","Sunday","24100","pandoro","1","4500","12:00:00 PM"
"02/01/2020 00:00:00","30/12/1899 11:33:00","Thursday","42900","pandoro","1","4500","12:00:00 PM"
"22/12/2019 00:00:00","30/12/1899 11:33:00","Sunday","46000","pandoro","1","4500","12:00:00 PM"
"02/02/2020 00:00:00","30/12/1899 11:34:00","Sunday","15800","pandoro","1","4500","12:00:00 PM"
"29/02/2020 00:00:00","30/12/1899 11:35:00","Saturday","16300","pandoro","1","4500","12:00:00 PM"
"15/09/2019 00:00:00","30/12/1899 11:36:00","Sunday","17000","pandoro","1","4500","12:00:00 PM"
"09/11/2019 00:00:00","30/12/1899 11:36:00","Saturday","19300","pandoro","1","4500","12:00:00 PM"
"09/11/2019 00:00:00","30/12/1899 11:36:00","Saturday","18800","pandoro","1","4500","12:00:00 PM"
"09/11/2019 00:00:00","30/12/1899 11:36:00","Saturday","27300","pandoro","1","4500","12:00:00 PM"
"09/11/2019 00:00:00","30/12/1899 11:36:00","Saturday","26100","pandoro","1","4500","12:00:00 PM"
"05/03/2020 00:00:00","30/12/1899 11:36:00","Thursday","37100","pandoro","1","4500","12:00:00 PM"
"11/08/2019 00:00:00","30/12/1899 11:37:00","Sunday","15800","pandoro","1","4500","12:00:00 PM"
"29/07/2019 00:00:00","30/12/1899 11:39:00","Monday","14800","pandoro","1","4500","12:00:00 PM"
"18/04/2020 00:00:00","30/12/1899 11:39:00","Saturday","20800","pandoro","1","4500","12:00:00 PM"
"09/01/2020 00:00:00","30/12/1899 11:39:00","Thursday","28300","pandoro","1","4500","12:00:00 PM"
"15/03/2020 00:00:00","30/12/1899 11:40:00","Sunday","18600","pandoro","1","4500","12:00:00 PM"
"28/10/2019 00:00:00","30/12/1899 11:40:00","Monday","15800","pandoro","1","4500","12:00:00 PM"
"25/04/2020 00:00:00","30/12/1899 11:42:00","Saturday","36600","pandoro","1","4500","12:00:00 PM"
"07/09/2019 00:00:00","30/12/1899 11:42:00","Saturday","18800","pandoro","1","4500","12:00:00 PM"
"18/10/2019 00:00:00","30/12/1899 11:43:00","Friday","51900","pandoro","1","4500","12:00:00 PM"
"14/03/2020 00:00:00","30/12/1899 11:45:00","Saturday","18000","pandoro","1","4500","12:00:00 PM"
"19/12/2019 00:00:00","30/12/1899 11:45:00","Thursday","35300","pandoro","1","4500","12:00:00 PM"
"01/11/2019 00:00:00","30/12/1899 11:46:00","Friday","21800","pandoro","1","4500","12:00:00 PM"
"13/11/2019 00:00:00","30/12/1899 11:46:00","Wednesday","15800","pandoro","1","4500","12:00:00 PM"
"01/03/2020 00:00:00","30/12/1899 11:47:00","Sunday","41800","pandoro","1","4500","12:00:00 PM"
"16/10/2019 00:00:00","30/12/1899 11:48:00","Wednesday","15500","pandoro","1","4500","12:00:00 PM"
"26/08/2019 00:00:00","30/12/1899 11:49:00","Monday","15500","pandoro","1","4500","12:00:00 PM"
"08/12/2019 00:00:00","30/12/1899 11:50:00","Sunday","18000","pandoro","1","4500","12:00:00 PM"
"09/02/2020 00:00:00","30/12/1899 11:52:00","Sunday","34300","pandoro","1","4500","12:00:00 PM"
"23/08/2019 00:00:00","30/12/1899 11:53:00","Friday","57700","pandoro","1","4500","12:00:00 PM"
"22/04/2020 00:00:00","30/12/1899 11:53:00","Wednesday","18000","pandoro","1","4500","12:00:00 PM"
"01/04/2020 00:00:00","30/12/1899 11:54:00","Wednesday","16100","pandoro","1","4500","12:00:00 PM"
"01/12/2019 00:00:00","30/12/1899 11:54:00","Sunday","15300","pandoro","1","4500","12:00:00 PM"
"30/11/2019 00:00:00","30/12/1899 11:56:00","Saturday","31400","pandoro","1","4500","12:00:00 PM"
"05/02/2020 00:00:00","30/12/1899 11:56:00","Wednesday","27600","pandoro","1","4500","12:00:00 PM"
"27/07/2019 00:00:00","30/12/1899 11:57:00","Saturday","21800","pandoro","1","4500","12:00:00 PM"
"02/10/2019 00:00:00","30/12/1899 11:58:00","Wednesday","19300","pandoro","1","4500","12:00:00 PM"
"05/08/2019 00:00:00","30/12/1899 11:59:00","Monday","22300","pandoro","1","4500","12:00:00 PM"
"07/03/2020 00:00:00","30/12/1899 12:00:00","Saturday","19300","pandoro","1","4500","12:30:00 PM"
"24/04/2020 00:00:00","30/12/1899 12:00:00","Friday","19500","pandoro","1","4500","12:30:00 PM"
"11/11/2019 00:00:00","30/12/1899 12:00:00","Monday","18600","pandoro","1","4500","12:30:00 PM"
"21/09/2019 00:00:00","30/12/1899 12:01:00","Saturday","17000","pandoro","1","4500","12:30:00 PM"
"17/11/2019 00:00:00","30/12/1899 12:01:00","Sunday","19600","pandoro","1","4500","12:30:00 PM"
"26/02/2020 00:00:00","30/12/1899 12:01:00","Wednesday","23300","pandoro","1","4500","12:30:00 PM"
"01/08/2019 00:00:00","30/12/1899 12:02:00","Thursday","21100","pandoro","1","4500","12:30:00 PM"
"25/08/2019 00:00:00","30/12/1899 12:02:00","Sunday","15800","pandoro","1","4500","12:30:00 PM"
"06/11/2019 00:00:00","30/12/1899 12:04:00","Wednesday","18300","pandoro","1","4500","12:30:00 PM"
"18/08/2019 00:00:00","30/12/1899 12:04:00","Sunday","20000","pandoro","1","4500","12:30:00 PM"
"11/03/2020 00:00:00","30/12/1899 12:05:00","Wednesday","26100","pandoro","1","4500","12:30:00 PM"
"07/09/2019 00:00:00","30/12/1899 12:05:00","Saturday","18600","pandoro","1","4500","12:30:00 PM"
"15/09/2019 00:00:00","30/12/1899 12:06:00","Sunday","15800","pandoro","1","4500","12:30:00 PM"
"30/03/2020 00:00:00","30/12/1899 12:07:00","Monday","19300","pandoro","1","4500","12:30:00 PM"
"16/02/2020 00:00:00","30/12/1899 12:07:00","Sunday","41800","pandoro","1","4500","12:30:00 PM"
"19/08/2019 00:00:00","30/12/1899 12:08:00","Monday","21300","pandoro","1","4500","12:30:00 PM"
"21/09/2019 00:00:00","30/12/1899 12:08:00","Saturday","15800","pandoro","1","4500","12:30:00 PM"
"12/04/2020 00:00:00","30/12/1899 12:08:00","Sunday","24300","pandoro","1","4500","12:30:00 PM"
"20/07/2019 00:00:00","30/12/1899 12:08:00","Saturday","15800","pandoro","1","4500","12:30:00 PM"
"03/04/2020 00:00:00","30/12/1899 12:08:00","Friday","19300","pandoro","1","4500","12:30:00 PM"
"23/02/2020 00:00:00","30/12/1899 12:09:00","Sunday","20300","pandoro","1","4500","12:30:00 PM"
"19/08/2019 00:00:00","30/12/1899 12:10:00","Monday","19300","pandoro","1","4500","12:30:00 PM"
"28/07/2019 00:00:00","30/12/1899 12:10:00","Sunday","14800","pandoro","1","4500","12:30:00 PM"
"12/02/2020 00:00:00","30/12/1899 12:10:00","Wednesday","19300","pandoro","1","4500","12:30:00 PM"
"02/04/2020 00:00:00","30/12/1899 12:11:00","Thursday","28800","pandoro","1","4500","12:30:00 PM"
"22/08/2019 00:00:00","30/12/1899 12:12:00","Thursday","15800","pandoro","1","4500","12:30:00 PM"
"02/09/2019 00:00:00","30/12/1899 12:12:00","Monday","31400","pandoro","1","4500","12:30:00 PM"
